id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,sum,sum_organic,sum_inorganic,sum_Phosphotransferase,sum_Transporters,sum_Two_component,occP_1_2,labP,orgP,secP_1_2,totP
SRR10857622,-1.593914203,-2.19391398,-0.42533147,-0.689721386,0.213352477,0.757424548,1.235099435,16.90749093,-0.915576626,5.9705435,0.405688411,9.810245219,1.636590431,-0.808233277,0.48828413,-1.433806291,-0.429597478,0.498160219
SRR10857623,-1.334714133,-2.122620804,-0.252650188,-0.90109027,0.325329901,0.671289115,1.058100504,2.37060788,1.030980924,2.780818982,-0.647586037,1.291731664,-2.085337653,-0.808233277,0.48828413,-1.433806291,-0.429597478,0.498160219
SRR10861768,2.210284754,-0.052401861,-1.772576666,0.15908116,0.200002584,-0.619887718,0.309845206,-11.01710568,-1.614747602,-2.508156215,-0.482429368,-4.02844506,-2.383327434,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR10929040,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,13.16765143,-0.316115304,4.656925289,-0.247140418,7.077234543,1.996747323,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10946703,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,4.980682193,-1.29548589,2.096932079,-0.375921779,3.591079759,0.964078025,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10948222,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-0.128117041,-1.485951905,1.572472687,-0.290186693,1.750966818,-1.675417949,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10948296,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,0.511203919,-0.278786531,1.885973471,-0.513082593,-0.458161418,-0.124739009,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10948380,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,9.391297292,0.336631081,2.954532434,-0.08689397,4.632717735,1.554310011,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10948449,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-2.341798315,-1.052952195,0.790524504,-0.214419022,-1.07526939,-0.789682212,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10953296,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,11.79459551,0.534444477,3.720197196,-0.845138464,6.309688733,2.07540357,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10953297,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-0.412057519,-0.162652157,0.232705084,-0.517874588,0.385482471,-0.349718328,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10953302,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,3.312044835,0.470580605,1.41095272,-0.834432724,1.289366779,0.975577455,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10953303,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,14.3657462,1.546007765,3.505842631,-0.221735242,6.056774404,3.478856638,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10954966,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-0.304097293,-0.533872203,0.442518919,-0.577633382,1.082486144,-0.717596771,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954973,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,13.51992994,-0.633004073,4.427084635,-0.440423573,6.089962879,4.076310073,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10954975,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,13.25015668,1.707749993,1.679215646,-0.591792699,4.649111469,5.80587227,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10954976,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,4.112915296,0.28295993,1.296178462,-0.385692293,1.837422163,1.082047033,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954977,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,4.077351939,-0.43473997,2.543963203,-0.76958635,1.915592699,0.822122358,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954978,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-3.108326167,-0.915192383,-0.158316451,-0.541836978,-1.402005244,-0.09097511,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954981,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-4.920682508,-0.698264682,-0.02109063,-0.912462907,-2.042117967,-1.246746321,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954987,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,-1.268742143,-1.045805189,0.898597485,-0.779386713,-0.55555646,0.213408734,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR10954988,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,31.60931358,8.733357774,5.577384115,-0.648185921,10.66718113,7.279576487,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10955009,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,22.71878013,0.881554713,4.652001297,-0.446160744,14.15347131,3.477913554,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR10998558,-1.078179052,0.586074332,-0.037554434,1.526365573,0.28039813,0.582200497,-0.227192087,4.780080392,0.43110619,1.180159551,-0.015733681,2.900173196,0.284375136,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR10998589,-1.248070136,0.473096319,-0.097548507,1.501051588,0.254532104,0.470039158,-0.253165254,4.155653328,0.555462062,0.290437548,0.525623383,2.426887313,0.357243022,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR10998590,-1.078190397,0.586082428,-0.037587431,1.526342256,0.280399432,0.582215683,-0.227193437,1.216192412,-0.768644339,0.416430637,-0.13713036,0.681885707,1.023650767,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR10998591,-1.113916137,0.185824988,-0.279293439,1.422144628,0.148341763,0.607595782,-0.151566497,6.5613211,0.125881036,1.105865357,0.146916479,4.639595438,0.543062789,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR10998592,-1.113910047,0.185821927,-0.279159191,1.422036587,0.148416009,0.607632228,-0.149561442,10.3429803,3.08836572,1.875923638,0.573086121,3.664683189,1.140921631,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR10998593,-1.265449436,0.692786476,0.003867645,1.317612338,0.215791349,0.496215788,-0.056621493,14.04173982,-0.262992792,3.026439636,0.89793515,7.534377278,2.845980543,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11092497,-0.728058062,-0.245631413,-1.782921527,-0.169937509,-0.366842473,0.58428756,-0.061234123,-2.057924503,-2.26680273,-3.63837106,-1.195742352,9.125141962,-4.082150322,0.912574564,3.157085657,1.187337193,0.68007997,2.591929881
SRR11092500,-0.187874258,-1.047799943,-1.444697449,0.727140516,-0.183093784,0.570921708,0.225507186,-9.12648165,-2.26680273,3.681241743,-1.195742352,-11.20733552,1.862157207,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR11092503,-0.265511988,-1.145718309,-1.272789006,0.598347739,0.027664324,0.516773425,0.301076651,-15.60550626,0.262508265,-1.761031621,-1.195742352,-8.82909023,-4.082150322,3.579558826,0.601055053,1.615573345,0.064544122,2.24498625
SRR11092504,-0.665116249,-1.057616247,-1.390809757,0.49967618,-0.204154823,0.274230816,0.013903214,-9.292319957,-2.26680273,-2.399406319,-1.195742352,0.651781767,-4.082150322,0.912574564,3.157085657,1.187337193,0.68007997,2.591929881
SRR11092510,0.458873079,-0.135160924,-1.748041001,0.526999191,1.181837684,0.465220155,0.278053318,-4.637607672,-2.26680273,3.661860845,-1.195742352,-2.917964314,-1.918959121,2.767543781,1.394322655,2.777206855,3.300779668,2.24498625
SRR11271801,-0.246032141,1.722330027,-1.424526296,1.655030056,0.218385671,-0.365466156,0.138459858,7.18044957,-1.186116246,2.311760175,-0.684038828,7.075498621,-0.336654152,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271802,-0.246032141,1.722330027,-1.424526296,1.655030056,0.218385671,-0.365466156,0.138459858,16.35768901,-0.271716642,3.577245072,0.011582023,10.83540022,2.205178347,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271803,0.27417605,2.038911496,-1.550712033,1.514525367,0.195302369,-0.273202482,0.107478735,23.43486936,1.521756577,1.140153181,0.280309999,15.70070705,4.791942555,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271804,0.27417605,2.038911496,-1.550712033,1.514525367,0.195302369,-0.273202482,0.107478735,18.63572693,0.424822113,0.652857632,0.138356453,13.7091613,3.710529439,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271805,-0.361946187,1.808538976,-1.48413416,1.500509087,0.215614795,-0.442770761,0.174086116,6.233008273,-1.841151738,4.356130914,-0.555149581,4.524879611,-0.251700932,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271806,-0.361946187,1.808538976,-1.48413416,1.500509087,0.215614795,-0.442770761,0.174086116,2.034023521,-1.722673315,2.309179284,-0.904638947,2.879956848,-0.527800349,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271807,-0.361946187,1.808538976,-1.48413416,1.500509087,0.215614795,-0.442770761,0.174086116,5.481358198,-1.392542442,1.509381757,-0.836143056,3.979433336,2.221228603,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271808,-0.246032141,1.722330027,-1.424526296,1.655030056,0.218385671,-0.365466156,0.138459858,3.905064494,-1.434117796,1.483828622,-0.845435949,3.812659312,0.888130305,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11271809,0.27417605,2.038911496,-1.550712033,1.514525367,0.195302369,-0.273202482,0.107478735,20.4020757,0.056573853,2.051002687,0.399205108,15.35016444,2.545129618,-0.952004084,0.268983891,-1.49338468,-0.600584489,0.229418136
SRR11285378,0.922450387,0.263163534,-1.401998015,-0.46323257,0.236407187,-0.296311658,0.13281362,35.68093645,1.236094824,8.045567263,1.340550198,9.567817347,15.49090681,-0.55635125,-0.830684128,-0.772840175,-0.492195721,-0.926832222
SRR11635549,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,13.02230962,-0.252684692,3.853960187,-0.206358262,8.313809495,1.31358289,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR11635628,-0.223170851,-1.144335378,-0.109950626,-0.09986771,0.437826012,0.743289164,-0.200424841,12.73905057,0.666336513,3.715186703,-0.33787668,6.484123753,2.211280277,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR11635629,-1.590322565,-1.833473602,0.402177356,-0.729917092,-0.597162116,0.956105055,0.244639108,12.80910584,0.175190063,3.510749776,-0.304639521,6.839773955,2.588031565,-1.33907969,-0.321440003,-1.653788163,-1.060934575,-0.494119346
SRR11678563,-1.078176216,0.586072307,-0.037546185,1.526371402,0.280397805,0.5821967,-0.227191749,10.24570045,1.271531762,1.175079634,0.393264725,6.206702112,1.199122213,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678565,-1.237485611,0.737106938,0.162938261,1.272327374,0.154485648,0.388878757,-0.090444347,6.500821894,-0.067028037,0.373586394,-0.481928147,5.248038793,1.428152891,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678566,-1.226710614,0.597287493,0.073626398,1.315046702,0.142566364,0.433147896,-0.052444006,1.901617838,0.662015714,-0.61462856,-0.787987034,2.91166193,-0.269444211,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678605,-1.089753719,0.621898688,0.051399017,0.817065677,0.345210221,0.321188223,-0.091158166,5.969159311,0.504053611,0.127664503,0.229225443,4.110475308,0.997740445,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678609,-1.226712032,0.597288505,0.073622274,1.315043787,0.142566527,0.433149795,-0.052444175,14.82690821,3.681865601,0.956634708,-0.095715361,8.071436673,2.212686589,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678610,-1.136409089,0.148919049,-0.22126716,1.286811367,0.080565276,0.603865079,-0.068730961,12.49222522,1.202913487,1.415615722,0.281113095,6.887712762,2.704870158,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11678611,-1.227150913,0.826583127,-0.085420868,1.420493069,0.011661849,0.525683577,-0.266141248,9.896349886,0.483296664,2.104471599,0.865315125,5.245962326,1.197304172,2.412071877,0.426595851,1.526076621,2.342702558,0.981339073
SRR11678612,-1.13641618,0.148924109,-0.221287783,1.286796794,0.08056609,0.603874571,-0.068731805,9.753382359,1.454386865,2.123915184,-0.074802103,5.800703085,0.449179328,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11679235,-1.22781615,0.846579803,-0.098169671,1.413857811,0.022058912,0.524304926,-0.264263322,10.06628615,-0.021447663,1.403705539,0.950039528,6.882100556,0.851888188,2.412071877,0.426595851,1.526076621,2.342702558,0.981339073
SRR11679314,-1.402997231,0.661621357,-0.040650609,1.095396518,0.080877625,0.457592261,-0.209051291,13.07133666,0.105883457,1.72976138,1.290643471,7.995444064,1.949604289,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR11679676,0.072940726,1.569199761,1.886147013,-0.395404836,0.115423033,0.017395523,0.223918156,-5.562327844,-1.652337594,0.437004016,-0.984557853,-3.361461614,-0.000974798,0.411230133,0.000899344,0.480165212,0.751136708,0.229418136
SRR11679678,0.072940726,1.569199761,1.886147013,-0.395404836,0.115423033,0.017395523,0.223918156,-5.590105456,-1.40612642,-0.973480683,-1.036958511,-1.96413219,-0.209407653,0.411230133,0.000899344,0.480165212,0.751136708,0.229418136
SRR11723790,2.355528043,0.860974997,0.847566074,0.602145931,0.097800584,-0.319135228,0.13093606,-6.780952292,-1.979100405,-0.77130951,0.049048367,-3.248244915,-0.831345827,-1.048320795,-0.672837427,0.440046627,-0.375951137,-0.714388183
SRR11723791,2.355530406,0.860973311,0.847572946,0.602150787,0.097800313,-0.319138391,0.130936341,-8.066749849,-1.904281952,-2.397459168,-0.521373973,-1.226259556,-2.0173752,-1.048320795,-0.672837427,0.440046627,-0.375951137,-0.714388183
SRR11723792,2.355527255,0.860975559,0.847563783,0.602144312,0.097800674,-0.319134174,0.130935966,-10.32215343,-1.444314896,-2.619776461,0.330689909,-4.589520525,-1.999231454,-1.048320795,-0.672837427,0.440046627,-0.375951137,-0.714388183
SRR11742809,0.878710429,-0.524556249,0.297314951,0.051482929,0.817063914,-1.35711766,-0.526644019,-2.229996306,1.508298103,-1.105771755,0.205603431,-1.759120956,-1.079005129,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11742812,0.878710429,-0.524556249,0.297314951,0.051482929,0.817063914,-1.35711766,-0.526644019,-11.96989051,-0.772137186,-2.585193213,-0.082335801,-6.154914562,-2.375309748,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11742948,0.878710429,-0.524556249,0.297314951,0.051482929,0.817063914,-1.35711766,-0.526644019,-11.97386065,-1.194200868,-2.654449892,0.167304174,-6.197873622,-2.094640447,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11742949,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-3.576421987,-0.922647111,-0.490978461,0.308429773,-1.920059623,-0.551166565,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11742962,0.878710429,-0.524556249,0.297314951,0.051482929,0.817063914,-1.35711766,-0.526644019,-13.9338941,-1.453616048,-2.699420022,-0.483549342,-6.305553975,-2.991754718,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11743025,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-12.31689677,-1.186262112,-2.76021404,0.323031621,-6.48686825,-2.206583986,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11743028,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-12.76053933,-0.431028914,-2.589114176,-0.244225877,-6.593889673,-2.902280686,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11743100,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-13.37461452,-1.394316539,-2.566435459,0.015117902,-6.714409113,-2.714571309,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11802901,-0.448680582,0.374188667,-1.715022827,0.58006513,-1.020422292,0.796729319,0.687502662,4.078510983,-0.537573649,-0.395700632,-0.761927716,5.66908033,0.104632649,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR11802902,-0.668642776,0.91540147,-1.294555868,0.104399071,-1.029330089,0.342512259,0.482990635,4.359444206,-0.898099327,-0.774892056,-0.133877758,5.11349139,1.052821957,-0.254153291,1.602308669,2.924816893,0.121406011,0.699611449
SRR11802903,-0.285312997,1.055712782,-1.477577439,0.206068243,-0.755771433,0.403504703,0.661339749,-6.468157856,-1.529293926,-1.293421601,-0.488395926,-0.784512588,-2.372533814,-0.767491616,0.744606977,1.565142729,-0.459118399,-0.028203174
SRR11802904,0.553916364,-0.828634523,-0.449255983,0.50345524,0.102475286,-0.349608712,0.435443767,-0.35370901,0.579499326,-0.600248716,-0.019403266,-0.111379259,-0.202177096,-0.35167403,1.210228922,-0.136712359,-0.430607512,0.699611449
SRR11802907,2.465219378,-1.2036075,-0.504857213,0.45166807,0.016500926,-0.02088929,0.321140368,-7.006084735,-1.190536848,-1.134243679,-0.322228451,-3.169949679,-1.189126078,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR11802908,0.707054418,-0.831875492,-0.120032946,0.09096003,-0.544854541,-0.880718088,0.351564741,-11.49824181,-1.562082835,-1.850120929,-0.503130203,-6.324200824,-1.258707022,-1.71317207,-0.88638567,-1.562612089,-1.626732004,-1.338269518
SRR11802911,1.691026415,-1.227253702,-0.000333003,0.687181295,0.240213399,-0.853042341,0.392061218,-9.158840165,-1.390207601,-1.166553436,-0.540959661,-4.885346643,-1.175772824,-1.473821135,-1.11383907,-1.357467733,-1.288577252,-1.38303645
SRR11802912,2.231692266,-1.25550363,-0.284530273,0.506283051,0.087682673,-0.174864045,0.255828075,-6.61237608,-1.176068754,-0.966304419,-0.290533616,-4.160670421,-0.018798871,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR11829677,0.878702162,-0.524550897,0.29724126,0.051517298,0.817032934,-1.357125593,-0.527498889,-11.40793426,-0.772565247,-2.036147023,0.078548864,-6.549528331,-2.128242519,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11829678,0.878702162,-0.524550897,0.29724126,0.051517298,0.817032934,-1.357125593,-0.527498889,-9.779317156,-0.423612551,-2.140230445,0.088859205,-4.986619402,-2.317713963,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11829679,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-10.98696466,-0.911247484,-2.08383312,-0.294492989,-5.357810372,-2.339580693,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR11829739,0.878716102,-0.524560297,0.29733145,0.051494588,0.817063263,-1.357125253,-0.526643344,-12.61855364,-1.352356542,-1.938879323,-0.494199822,-6.445129909,-2.38798804,1.383703961,-0.205317726,0.229828801,-0.721172482,0.635115916
SRR12030746,-0.747370412,5.23330442,-3.003942444,-0.03066243,0.857979309,0.305591072,-0.415827681,6.052948836,-1.462192839,1.042871102,-0.633499791,5.896128994,1.20964137,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030748,-0.747370412,5.23330442,-3.003942444,-0.03066243,0.857979309,0.305591072,-0.415827681,5.592209297,-1.617882086,0.485637409,0.444977127,6.860752099,-0.581275251,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030750,-0.747370412,5.23330442,-3.003942444,-0.03066243,0.857979309,0.305591072,-0.415827681,5.149042385,0.165857564,0.690363672,-0.884173843,5.596500614,-0.419505623,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030751,-0.300641451,1.732338459,-1.947165084,-0.066578148,0.607050097,0.3826874,-0.464054874,14.87894116,2.619483174,1.752729297,-0.076997798,10.39216289,0.191563602,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030753,-0.904726414,1.646772796,-1.829301327,-0.503788995,0.743322397,0.212715826,-0.386057452,-12.02917496,-2.079679418,-1.429947075,-1.081375626,-4.651465221,-2.786707618,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030756,-0.904726414,1.646772796,-1.829301327,-0.503788995,0.743322397,0.212715826,-0.386057452,-4.412232932,-1.800370646,0.254900318,-0.983209277,-1.572414067,-0.31113926,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030758,-0.904726414,1.646772796,-1.829301327,-0.503788995,0.743322397,0.212715826,-0.386057452,-3.592895011,-1.170853147,-1.091726005,-0.787580517,-0.219553463,-0.323181879,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030760,-0.910034286,1.561463632,-1.884607759,-0.528544072,0.785049659,0.199156665,-0.41439879,-10.41093012,-2.185379121,-0.456936465,-1.096267729,-4.060033215,-2.61231359,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR12030762,-0.910034286,1.561463632,-1.884607759,-0.528544072,0.785049659,0.199156665,-0.41439879,-5.109248259,-1.694149388,0.020606821,-1.168173109,-1.697252352,-0.570280231,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
