Run,geo_continent,geo,sum,sum-organic,sum-inorganic,sum-Phosphotransferase,sum-Transporters,sum-Two-component
SRR5450757,North America,5,-4.390973044,-1.861684635,-1.228307568,0.833947213,-3.288843329,1.153915275
SRR5450758,North America,5,-6.025237477,-2.130875613,-1.376708697,-0.251122279,-3.650967344,1.384436457
SRR5450759,North America,5,-8.2471011,-1.859717019,-1.604266314,-0.082116139,-4.061431536,-0.639570093
SRR5450830,North America,5,32.31020198,2.659083629,0.572912574,3.645341945,17.43131567,8.001548164
SRR5450873,North America,5,17.63052794,0.142287043,0.686981333,-0.472360916,4.325407636,12.94821285
SRR5467141,North America,5,-13.31206521,-2.053433778,-2.630922968,-0.8359565,-4.863899522,-2.927852438
SRR5467142,North America,5,-14.05227804,-1.864945866,-2.844870152,-0.89209768,-5.578015282,-2.872349059
SRR5468416,North America,5,9.609236388,-1.870919331,2.143853124,1.854524587,6.454809218,1.02696879
SRR5468417,North America,5,-10.48252744,-1.669385369,-1.443855106,-0.94341905,-4.477325562,-1.948542356
SRR5468418,North America,5,-10.23838904,-1.354629017,-1.625964839,-1.06209653,-4.1943016,-2.00139705
SRR5468419,North America,5,-2.732137488,-1.726809906,-0.89362771,0.017366224,1.057132001,-1.186198098
SRR5471030,North America,5,3.816632143,1.964753788,-0.140864512,2.318306782,-1.337402187,1.011838272
SRR5471031,North America,5,-15.7562339,-1.220983551,-2.462740311,-0.623326187,-8.379532301,-3.069651549
SRR5471032,North America,5,-3.291284786,0.270520572,-1.177291051,1.526647336,-2.96398944,-0.947172203
SRR5471221,North America,5,-15.285497,-1.288331418,-2.454189193,-0.634606904,-8.0588276,-2.849541884
SRR5476649,North America,5,-14.91298018,-1.377561331,-2.617835453,-0.499107623,-7.616534874,-2.801940901
SRR5476651,North America,5,-5.876097808,-0.736153298,-0.458608168,0.272927358,-3.866832687,-1.087431013
SRR5580765,North America,5,-10.00001007,0.181158483,-2.096941609,-0.958244994,-4.65847482,-2.467507127
SRR5687767,North America,5,-6.371909476,-0.225337497,-1.310504139,-0.711026879,-3.379059176,-0.745981785
SRR5687768,North America,5,0.16090708,3.806942637,0.245174141,-0.716007063,-2.730575339,-0.444627296
SRR5688500,North America,5,-5.267410841,-0.420480711,-0.363625072,-0.35988959,-3.067964419,-1.055451049
SRR5688572,North America,5,-4.639022743,-0.797337031,-0.637980309,-0.48181882,-2.785052087,0.063165503
SRR5689334,North America,5,2.144684391,-0.289765806,0.898422518,-0.311544602,1.776820437,0.070751845
SRR5690242,North America,5,1.773208832,0.377336307,1.799908207,-0.53957928,0.217100759,-0.081557161
SRR5690348,North America,5,-1.175396318,-1.436691036,0.993909752,-0.46824859,-0.03586185,-0.228504595
SRR5690349,North America,5,7.895068241,2.092077375,2.027170347,0.178181092,2.66664115,0.930998277
SRR5712664,North America,5,-15.30758979,-2.193478124,-2.643297327,-0.940369552,-6.308517595,-3.221927198
SRR5712671,North America,5,-8.156343238,-1.277210765,-1.703680355,-0.896712508,-2.395622054,-1.883117556
SRR5712672,North America,5,1.464382571,-0.752839894,-1.808135019,-0.82412701,5.362000451,-0.512515957
SRR5712675,North America,5,-3.109434643,1.044856787,-1.085789779,-0.801108826,-0.882284903,-1.385107923
SRR5712691,North America,5,-14.85144771,-2.043717965,-2.656260753,-1.003560774,-6.436080756,-2.711827463
SRR5712692,North America,5,-16.05442638,-1.421119708,-2.902057232,-0.945141989,-7.618721934,-3.167385518
SRR5713101,North America,5,-15.24557599,-1.877081013,-2.768896657,-0.956277181,-6.442965364,-3.200355777
SRR5713226,North America,5,-15.35792358,-2.00552422,-2.509968477,-0.909517379,-6.850347857,-3.082565642
SRR5829696,North America,5,-8.48781822,0.336984824,-1.529259319,-0.150576184,-5.327824786,-1.817142755
SRR5881195,North America,5,-19.24177002,-2.017228997,-2.980031299,-0.972464923,-9.674369893,-3.59767491
SRR5881227,North America,5,-15.33003452,-1.592587167,-2.410901213,-1.017869356,-7.364788047,-2.943888741
SRR5881275,North America,5,-15.99557911,-1.727639072,-2.515062988,-0.918738423,-7.807044633,-3.027093999
SRR5881293,North America,5,-17.98230211,-1.995928982,-3.046732003,-0.686461503,-8.536259488,-3.716920133
SRR5881296,North America,5,-18.76791289,-1.980395015,-3.104789371,-0.86952406,-9.245217469,-3.567986975
SRR5881392,North America,5,-14.6018619,-1.48589371,-2.434409165,-1.017019667,-6.713475463,-2.951063893
SRR5881393,North America,5,-17.75724698,-1.928511497,-2.962625131,-1.072220401,-8.452198297,-3.341691657
SRR5881394,North America,5,-14.30382392,-1.840779253,-2.569201234,-0.942732497,-5.775599962,-3.175510974
SRR5881395,North America,5,-9.912360516,-0.14570011,-1.476827367,-0.064465425,-5.588789321,-2.636578293
SRR5881396,North America,5,-18.69642059,-2.036551852,-3.201688732,-0.900520223,-9.022254143,-3.535405637
SRR5881397,North America,5,-19.21193329,-2.112731233,-3.152518327,-1.07204728,-9.345776664,-3.528859782
SRR5881398,North America,5,-15.94542057,-0.869323203,-2.77700232,-0.759985581,-8.665662341,-2.873447126
SRR5881409,North America,5,-17.97595995,-1.503735178,-2.921688741,-1.050693986,-9.43037416,-3.069467881
SRR5881410,North America,5,-20.25093298,-2.26680273,-3.522808063,-0.842952047,-10.58445689,-3.033913248
SRR5881628,North America,5,-17.59705335,-2.081444487,-3.03131618,-0.932616841,-8.737905294,-2.813770544
SRR5882672,North America,5,-6.96866898,-0.957076431,-2.172038907,-0.626402078,-2.012624271,-1.200527292
SRR5882724,North America,5,-10.0871112,-1.605496026,-1.709298568,-0.651443717,-3.759961185,-2.360911701
SRR5882757,North America,5,4.425888022,-0.868152269,-0.260399156,-0.38406615,5.211732991,0.726772606
SRR5882762,North America,5,-11.5661929,-1.934050676,-2.319418805,-0.754036266,-4.362774619,-2.195912537
SRR5947199,North America,5,-12.62921862,-1.465309912,-2.171665726,-0.9120578,-5.351012808,-2.729172371
SRR5947207,North America,5,-12.65535252,-0.980705385,-2.151941458,-0.787902839,-5.802079943,-2.932722894
SRR5947208,North America,5,-13.50381763,-1.185254388,-2.286119014,-0.741121034,-6.338502063,-2.95282113
SRR5947209,North America,5,-8.539367466,-1.573153639,-1.503551548,-0.573597687,-3.078230886,-1.810833707
SRR6056278,North America,5,-19.09801852,-2.047504932,-2.828147535,-1.146233239,-9.690535493,-3.385597321
SRR6056297,North America,5,14.75625109,-1.471793158,0.682229819,1.402597401,13.45104064,0.692176388
SRR6056298,North America,5,-20.85403185,-2.239326069,-3.077061158,-1.100200533,-10.63149281,-3.805951283
SRR6058998,North America,5,-18.95358742,-1.877889326,-3.246019897,-0.970128412,-9.246399678,-3.613150107
SRR6059035,North America,5,-22.03608411,-2.235538873,-3.613512414,-1.195742352,-10.93606991,-4.055220564
SRR6059036,North America,5,-18.25015474,-1.021121988,-3.244928926,-0.931415595,-9.535153972,-3.517534261
SRR6059058,North America,5,-15.07497096,-1.483875725,-2.30696981,-0.758950122,-7.358895895,-3.166279405
SRR6181342,North America,5,-2.643740046,-1.443493316,-1.557220065,-0.894539763,3.040439909,-1.78892681
SRR6181350,North America,5,-7.443696629,-0.565443736,-2.356880643,-1.13860454,-0.911963296,-2.470804414
SRR6184192,North America,5,-18.31399046,-1.602139557,-3.039865084,-1.008659781,-8.90412866,-3.759197374
SRR6195256,North America,5,-1.715735272,-0.469391505,-1.353287637,-0.354066378,0.637495062,-0.176484815
SRR6195952,North America,5,26.68137605,3.243707337,4.095756341,0.898922185,10.06597829,8.377011894
SRR6201746,North America,5,21.36541392,3.631715162,4.383915148,0.048182671,10.25610727,3.045493669
SRR6201747,North America,5,24.87273826,3.239395293,5.202416992,-0.339737882,11.05654159,5.714122267
SRR6201800,North America,5,-13.29287172,-2.26680273,-1.23223922,-1.195742352,-5.905341616,-2.692745796
SRR6201863,North America,5,-13.22585915,-0.854142316,-2.552046065,-0.792404098,-7.20147746,-1.825789214
SRR6201864,North America,5,-12.73672218,-2.26680273,-1.779995872,-1.195742352,-3.786058464,-3.708122758
SRR6201865,North America,5,-12.23977199,-2.083348999,-2.408630433,-1.195742352,-3.738616097,-2.81343411
SRR6201866,North America,5,-9.702629487,-1.488912123,0.090854946,-0.564457047,-5.03273782,-2.707377442
SRR6201867,North America,5,-7.273943459,-1.822862344,-1.019946562,-1.067464061,-0.975384026,-2.388286466
SRR6201868,North America,5,-1.214970503,-2.26680273,-0.023881511,-1.195742352,1.093777582,1.177678509
SRR6201869,North America,5,-5.382560997,-2.26680273,-0.985939861,-1.195742352,2.295530812,-3.229606866
SRR6201870,North America,5,-9.232160294,-2.26680273,0.85579469,-1.195742352,-3.256618558,-3.368791344
SRR6201871,North America,5,-11.56118727,-1.077563252,-1.135864009,-1.079175498,-5.491805017,-2.776779497
SRR6201872,North America,5,-11.19909727,-2.26680273,1.31404483,-0.473405182,-6.942670678,-2.830263508
SRR6201905,North America,5,-0.513402775,-2.26680273,1.04900382,-1.195742352,4.517126845,-2.616988358
SRR6201906,North America,5,-8.589786519,-2.26680273,-2.003463701,-1.031007544,-0.239768734,-3.04874381
SRR6201907,North America,5,-11.31655371,-2.26680273,-1.351667898,-1.195742352,-3.460454356,-3.041886374
SRR6201981,North America,5,8.536823652,-0.140094504,-1.40169988,-1.047739381,10.19242279,0.933934629
SRR6201982,North America,5,-1.250892822,-1.645047842,-0.511255528,-1.056357841,2.928680421,-0.966912032
SRR6201984,North America,5,-3.420300528,-1.349668685,-1.024783836,-0.836513813,1.235920518,-1.445254713
SRR6201985,North America,5,20.43327632,0.456749348,2.856918406,0.235227722,13.34219748,3.542183363
SRR6201986,North America,5,19.89061368,2.553353969,2.408201833,-1.056476383,10.34688292,5.638651348
SRR6201987,North America,5,1.891843945,-0.314665492,-0.280486812,-0.655205802,2.221907835,0.920294215
SRR6201988,North America,5,5.281180122,-0.158566221,-1.005790254,-0.346438888,3.997333506,2.794641978
SRR6201989,North America,5,4.543762411,0.504620966,1.839673477,-0.41305106,3.163961667,-0.551442639
SRR6201990,North America,5,15.76212271,3.090073295,0.590799819,-0.747674385,6.544436499,6.284487483
SRR6201991,North America,5,32.90090958,5.559338387,4.414846035,0.209614478,14.86701361,7.850097061
SRR6201992,North America,5,25.67587001,1.630047293,2.452584932,-0.778696528,16.62580148,5.74613283
SRR6201993,North America,5,7.040879477,-0.485136567,-0.032795407,-0.496404835,5.206056583,2.849159704
SRR6201995,North America,5,19.63462751,0.525655917,1.872088856,-0.351955712,13.84736762,3.741470835
SRR6201996,North America,5,18.91378889,0.385257594,2.340618229,-0.126385539,12.33952378,3.974774826
SRR6201997,North America,5,15.46999815,0.272451385,0.621843465,0.457104552,10.24799957,3.870599173
SRR6201998,North America,5,14.3746137,1.355841205,-0.29016655,-0.859285392,10.54998106,3.618243376
SRR6201999,North America,5,34.89073964,3.921783502,3.027792603,-0.068364089,19.08983175,8.919695869
SRR6202000,North America,5,22.28797521,1.330291366,3.969687672,-0.382235002,13.57720532,3.793025853
SRR6202007,North America,5,2.648821786,-1.393462887,-0.09240878,-0.52904085,3.040870709,1.622863595
SRR6202008,North America,5,6.170887548,1.207008577,0.283832034,-0.454411603,3.091805401,2.042653139
SRR6202012,North America,5,28.01627981,0.873421486,3.058423258,-0.318392776,17.11184991,7.290977936
SRR6266403,North America,5,-13.9500769,-2.07143647,-2.364416164,-0.72486695,-5.664159413,-3.125197905
SRR6266404,North America,5,-13.70695102,-1.621561255,-2.398996503,-0.797860095,-5.764236522,-3.12429665
SRR6266436,North America,5,-12.74327701,-2.146682261,-2.449347586,-0.905932711,-4.116289779,-3.125024668
SRR6266446,North America,5,-13.16167135,-1.592311375,-2.523038239,-0.798636077,-5.100338457,-3.147347198
SRR6266478,North America,5,-14.15893299,-1.551376996,-2.726539836,-0.82340737,-5.862135401,-3.195473383
SRR6266480,North America,5,-16.58861184,-1.111797258,-2.759996254,-0.987868268,-8.084690939,-3.644259119
SRR6266481,North America,5,-13.09605926,-1.569106542,-2.594223472,-0.898590881,-4.833310176,-3.200828191
SRR6266487,North America,5,-17.7547406,-1.783549868,-2.642060082,-0.894170675,-8.789463403,-3.645496568
SRR6266496,North America,5,-18.29804051,-1.713845632,-2.908454883,-1.016657586,-8.940755935,-3.718326473
SRR6266498,North America,5,-17.47723656,-1.228566306,-3.054663898,-0.918829449,-8.881054439,-3.394122469
SRR6266508,North America,5,-17.35144369,-1.629400708,-3.109961093,-0.815042711,-8.579566699,-3.217472481
SRR6266511,North America,5,-20.10814713,-1.850813916,-3.46895826,-1.06907695,-10.08643559,-3.632862412
SRR6266513,North America,5,-15.75231476,-1.137246847,-2.843169747,-0.897354692,-7.690504572,-3.1840389
SRR6266516,North America,5,-13.99787867,-1.963196095,-2.194387891,-0.827759696,-5.733609448,-3.278925545
SRR6266536,North America,5,-19.08817772,-1.835294705,-3.074982098,-1.051182989,-9.546792893,-3.579925039
SRR6266540,North America,5,-16.11777772,-1.655823692,-2.987745747,-0.760296647,-7.519367456,-3.194544182
SRR6266542,North America,5,-19.73545779,-1.976680874,-3.328424312,-1.071796766,-9.654149329,-3.704406507
SRR6266545,North America,5,-14.57648888,-0.903342576,-2.508660974,-0.801831521,-7.54332738,-2.819326425
SRR6266550,North America,5,-16.93083357,-2.075491009,-2.714749681,-0.853050618,-7.818981844,-3.468560412
SRR6266566,North America,5,-16.82182667,-2.051162268,-2.647925263,-0.882074492,-7.599198367,-3.641466279
SRR6266567,North America,5,-13.41573942,-1.841834454,-2.07790893,-0.813387731,-5.599614265,-3.08299404
SRR6266568,North America,5,-13.84770984,-1.641717006,-2.138784822,-0.812852007,-5.912381433,-3.341974573
SRR6266571,North America,5,-19.10549372,-2.142596137,-3.099963065,-1.073661701,-9.127667763,-3.661605058
SRR6266576,North America,5,-18.65257244,-2.125906813,-2.902319221,-0.993116952,-8.887457958,-3.743771498
SRR6266581,North America,5,-15.38970072,-1.771149965,-2.789537296,-1.016005823,-6.249557691,-3.56344995
SRR6266699,North America,5,-14.27300648,-1.797522306,-2.427081524,-0.86162894,-6.011235865,-3.175537848
SRR6266700,North America,5,-12.16320984,-1.211792713,-2.283330324,-0.78809505,-4.786543129,-3.093448623
SRR6266702,North America,5,-14.09123736,-1.936069648,-2.177709293,-0.876331806,-5.781714392,-3.319412217
SRR6266704,North America,5,-17.3537127,-2.102065942,-2.602057896,-0.971093681,-8.170505047,-3.507990136
SRR6266705,North America,5,-17.2571642,-1.934976801,-2.674884161,-1.037187849,-7.98728224,-3.62283315
SRR6266849,North America,5,-15.78959324,-2.079152045,-2.811683445,-1.021166659,-6.621869918,-3.255721172
SRR6266850,North America,5,-14.44444857,-1.939560606,-2.664978212,-0.853063798,-6.282681674,-2.704164275
SRR6266851,North America,5,-14.58251332,-2.105261961,-2.367534632,-0.964129933,-5.942896096,-3.202690695
SRR6266852,North America,5,-14.83476924,-2.050369998,-2.602303301,-0.996001748,-6.002796093,-3.183298099
SRR6266853,North America,5,-14.83040063,-1.792655145,-2.661955243,-0.895482998,-6.48041809,-2.99988915
SRR6267142,North America,5,-12.07428204,-1.698981213,-2.214425069,-0.846974672,-4.505989765,-2.807911325
SRR6267143,North America,5,-15.35323886,-2.073421964,-2.911251343,-0.799149187,-6.723277945,-2.846138424
SRR6267154,North America,5,-8.891295228,-1.209096537,-1.24627908,-0.941242262,-3.154453255,-2.340224094
SRR6267378,North America,5,-19.06572278,-2.198918324,-3.254037167,-1.044523281,-9.06819622,-3.50004779
SRR6435952,North America,5,-1.882636157,-1.703200432,-0.477783785,-0.061822533,-2.969956383,3.330126977
SRR6435953,North America,5,16.47811631,16.02341857,0.212521981,0.876798598,-1.118724341,0.484101501
SRR6435954,North America,5,-6.179225948,-0.815312461,-1.364063454,-0.876181603,-4.004019996,0.880351566
SRR6435962,North America,5,3.621057165,-1.578994534,-0.588612026,-0.671420471,4.446452671,2.013631525
SRR6435964,North America,5,-5.90680351,-2.26680273,-0.675107391,-0.245036485,-3.114980093,0.395123189
SRR6436009,North America,5,-0.348153743,-2.172845885,-0.108002181,-0.016312685,-0.281083166,2.230090174
SRR6436014,North America,5,-11.33946825,-1.454952548,-2.172405822,-0.573682014,-6.570395334,-0.568032529
SRR6436018,North America,5,-7.204725081,-1.949797292,-1.565628688,-0.576288037,-3.442869311,0.329858246
SRR6436019,North America,5,-5.786598101,-1.279125174,-0.323748888,-0.620424143,-3.678372582,0.115072686
SRR6436041,North America,5,-9.385533077,-1.025692561,-1.57781982,-0.659934165,-4.737537113,-1.384549418
SRR6436042,North America,5,-2.851077006,-1.260948371,-0.994354515,-0.818394304,-2.428886818,2.651507003
SRR6436043,North America,5,-10.21429228,-1.210185225,-2.185057872,-0.573952713,-5.530667993,-0.71442848
SRR6436044,North America,5,-11.40312499,-2.26680273,-1.474311125,-1.066907303,-4.56820349,-2.026900338
SRR6436057,North America,5,6.539258313,-2.20809962,-0.961058268,4.051020433,-0.74224579,6.399641559
SRR6474702,North America,5,161.583672,5.79548546,13.24898309,20.57680208,100.2866802,21.67572118
SRR6474764,North America,5,23.07706094,1.120027861,4.98118817,6.892687568,11.05808634,-0.974928996
SRR6474769,North America,5,69.74034802,8.262131558,3.806943941,10.98202609,37.00041225,9.688834181
SRR6474841,North America,5,91.99108026,13.76675855,4.500001446,10.44208844,23.67569207,39.60653975
SRR6474842,North America,5,76.66139783,13.24747934,2.303319268,10.9852172,41.3694107,8.755971318
SRR6474846,North America,5,43.43662016,0.163110273,4.610744882,7.556155516,31.06590921,0.040700273
SRR6474848,North America,5,59.21534527,12.59029847,4.255347932,3.419409939,21.14444113,17.80584779
SRR6474866,North America,5,66.65850414,-0.50696726,0.405566793,2.800433928,57.60941346,6.350057219
SRR6474918,North America,5,54.63175325,5.625248105,2.364668937,5.415837878,32.84964218,8.376356158
SRR6474921,North America,5,51.04064543,4.008379953,1.998411698,4.626980062,26.67584319,13.73103052
SRR6474923,North America,5,18.56844563,-1.414906491,1.108988247,6.95979664,8.372092794,3.54247444
SRR6474940,North America,5,71.48432308,12.6942279,1.599648342,3.81104903,25.4355699,27.94382791
SRR6474949,North America,5,38.69729059,4.093414459,5.376399099,13.64906285,6.57517502,9.003239163
SRR6474980,North America,5,23.84454776,6.416966066,0.651485784,3.203385889,5.474790035,8.097919989
SRR6475147,North America,5,29.78707266,18.33464086,0.131409357,2.346568231,7.293043825,1.681410383
SRR6476313,North America,5,69.37282117,8.698137819,3.196164881,6.698325378,32.44329998,18.33689312
SRR6831574,North America,5,-5.289973599,-1.949765225,-0.847921014,-1.035416379,0.24699769,-1.703868671
SRR6831646,North America,5,-4.086470778,-1.374009731,-0.128814315,-0.257164508,-1.798017685,-0.528464539
SRR6958124,North America,5,6.721362583,1.440388746,1.287518126,1.13716693,1.28475198,1.5715368
SRR6958471,North America,5,2.857131592,-0.82884412,0.887607412,1.480831008,0.284637175,1.032900116
SRR6958472,North America,5,0.921309632,0.68734715,0.617747864,1.008313418,-1.210231627,-0.181867174
SRR6958474,North America,5,21.60087896,5.410117838,4.828073548,1.040553728,6.714144683,3.60798916
SRR6958475,North America,5,9.782568638,-0.055872554,2.520972425,0.130314885,4.509960283,2.677193599
SRR6958482,North America,5,6.168040104,1.641316499,0.602375791,1.552124081,0.751340865,1.620882868
SRR6958483,North America,5,14.20202371,1.397127989,2.149222867,4.823126712,1.922165336,3.910380803
SRR6958552,North America,5,12.49193519,6.391014847,3.170604917,1.741760488,0.848895612,0.339659324
SRR6958704,North America,5,41.12578475,1.044670116,6.525167853,2.737172919,19.14109517,11.67767869
SRR7042334,North America,5,-15.63516012,-1.624258381,-2.867550961,-0.860800271,-7.038477635,-3.244072868
SRR7042335,North America,5,-15.00886511,-0.387570775,-2.94643492,-0.923328571,-7.406447613,-3.345083229
SRR7042336,North America,5,-16.04263921,-1.748223751,-2.995824313,-0.781938806,-7.073543006,-3.443109331
SRR7042337,North America,5,-14.24605594,-1.386965965,-2.588688066,-0.882765387,-6.202858685,-3.184777833
SRR7042338,North America,5,-16.14430897,-1.692571278,-2.93330118,-0.783500837,-7.550568326,-3.184367346
SRR7042339,North America,5,-14.68767713,-1.333100071,-2.554461991,-0.925334361,-6.737689628,-3.137091084
SRR7042340,North America,5,-12.57929005,-0.798128782,-2.424339324,-0.844200847,-5.965201928,-2.547419174
SRR7042341,North America,5,-18.55954564,-1.947499598,-3.272288028,-0.964225514,-8.709418974,-3.666113528
SRR7042342,North America,5,-13.74781083,-1.104246367,-2.667144171,-0.81265145,-6.051625398,-3.112143448
SRR7042343,North America,5,-14.6268968,-1.811092216,-2.633612527,-0.714210556,-6.611929042,-2.856052458
SRR7042344,North America,5,-14.07671905,-0.309122739,-2.612040742,-0.88030924,-7.208671572,-3.066574757
SRR7042345,North America,5,-10.0386284,-0.374973666,-1.938113496,-0.707635358,-4.80280824,-2.215097642
SRR7042346,North America,5,-7.299956645,1.947210227,-1.603125281,-0.800149871,-4.331134469,-2.512757252
SRR7042347,North America,5,-13.82235828,-0.881980428,-2.664236452,-0.785673609,-6.619261318,-2.871206473
SRR7042348,North America,5,-15.09140071,-1.322547628,-2.873221464,-0.926379304,-6.992428628,-2.97682369
SRR7042349,North America,5,-15.18844649,-1.740501551,-2.795063069,-0.866137176,-6.400491981,-3.386252711
SRR7042350,North America,5,-9.326320254,-1.417008109,-1.793343394,-0.783034978,-3.052007683,-2.280926089
SRR7042351,North America,5,-14.25409355,-1.486479318,-2.621082311,-0.709652403,-6.38908711,-3.047792408
SRR7042352,North America,5,-17.23654094,-1.67274925,-3.124588057,-0.70811266,-8.419993768,-3.311097207
SRR7042353,North America,5,-10.59745172,-0.370780156,-2.582080005,-0.598126535,-4.159365821,-2.887099204
SRR7042354,North America,5,-15.65035701,-1.792488304,-3.004028832,-0.781440282,-6.955015576,-3.117384015
SRR7042355,North America,5,-15.03616138,-1.988403088,-2.969340444,-0.99181444,-5.987375027,-3.099228376
SRR7042356,North America,5,-9.622517599,-0.425507091,-2.250876188,-0.750473922,-3.798304494,-2.397355904
SRR7042357,North America,5,-11.88014036,-1.059098168,-2.446265647,-0.773078962,-4.479034978,-3.122662608
SRR7042358,North America,5,-9.480198034,-1.532928229,-1.750319977,-0.705779321,-3.910823723,-1.580346784
SRR7042359,North America,5,-12.64313198,-0.403175499,-2.614099937,-0.978266945,-5.762893013,-2.884696585
SRR7042360,North America,5,-10.97576142,-1.147033194,-2.006328782,-0.725830063,-4.747166195,-2.349403182
SRR7042361,North America,5,-14.13517286,-1.056735024,-2.620771413,-0.888400276,-6.379761927,-3.189504219
SRR7042362,North America,5,-14.74186689,-1.228985547,-2.640229923,-1.037829486,-6.907016944,-2.927804991
SRR7042363,North America,5,-16.72893417,-1.79185627,-2.792463434,-1.062847488,-7.681153243,-3.400613737
SRR7042364,North America,5,-13.08994181,-1.148674247,-2.460230172,-0.776513245,-5.87056777,-2.833956374
SRR7042365,North America,5,-16.87776747,-1.637342573,-2.696002156,-0.912850192,-8.306190821,-3.325381728
SRR7042366,North America,5,-14.35378349,-1.815512271,-2.354426567,-0.929165801,-6.212596886,-3.042081965
SRR7042367,North America,5,-12.52037714,-0.839762392,-2.314220666,-1.027418655,-5.558662527,-2.7803129
SRR7042368,North America,5,-8.557800508,1.296637327,-2.401537787,-0.869221445,-3.808912258,-2.774766344
SRR7042369,North America,5,-10.05465979,-0.914603416,-2.011861172,-0.955168461,-4.077748234,-2.095278506
SRR7042370,North America,5,-15.53921342,-1.316298243,-3.00746893,-0.919021953,-7.092771639,-3.203652658
SRR7042371,North America,5,-17.15099575,-1.373235842,-3.023467301,-0.866315032,-8.307013916,-3.580963654
SRR7042372,North America,5,-11.25560681,-0.786932441,-2.259026706,-0.749543445,-4.977743539,-2.482360678
SRR7042373,North America,5,-16.48403369,-1.941325187,-2.963611862,-0.926528855,-7.372629097,-3.279938688
SRR7042374,North America,5,-12.94310694,-0.253152786,-2.628063198,-0.864851503,-6.121043095,-3.075996357
SRR7042375,North America,5,-15.27683974,-1.319261882,-2.859559618,-0.866373318,-7.289287718,-2.942357201
SRR7042376,North America,5,-13.72944482,-1.250726377,-2.578509082,-0.827500534,-5.93639552,-3.136313303
SRR7042377,North America,5,-11.06929556,-1.087005825,-1.907017485,-0.698499497,-4.877160015,-2.499612741
SRR7042378,North America,5,-14.16040782,-1.868142081,-2.864303066,-0.826716303,-5.262584921,-3.338661453
SRR7042379,North America,5,-14.29579335,-1.683911879,-2.808964935,-0.931855506,-5.692364978,-3.178696049
SRR7042380,North America,5,-13.88725748,-1.90454291,-2.6150479,-0.678302151,-5.821956524,-2.867407993
SRR7042382,North America,5,-13.38545063,-1.132122236,-2.651158287,-1.021396388,-5.487502544,-3.093271171
SRR7042383,North America,5,-16.94185157,-1.5579233,-3.184138868,-0.815298656,-8.057973259,-3.326517483
SRR7042384,North America,5,-6.85850151,0.176006073,-1.667886456,-0.713117845,-2.911973101,-1.741530181
SRR7042385,North America,5,-14.92078391,-0.970420289,-2.864801197,-0.850803941,-6.938909806,-3.295848672
SRR7042386,North America,5,-13.31029991,-0.94596138,-2.613547998,-0.998357897,-5.968500139,-2.783932493
SRR7042387,North America,5,-11.27217598,-1.146167907,-2.347717355,-0.753392756,-4.364336399,-2.660561566
SRR7042388,North America,5,-17.69210283,-1.949964723,-3.13256908,-0.676137546,-8.43162159,-3.501809895
SRR7042389,North America,5,-16.86604657,-1.493068743,-3.083214753,-0.992386548,-7.740811857,-3.556564672
SRR7042390,North America,5,-13.6303083,-0.920847379,-2.430719936,-0.922037476,-6.311291784,-3.045411722
SRR7042391,North America,5,-18.63764226,-1.959599212,-3.199097921,-0.912539198,-8.868685745,-3.697720183
SRR7042392,North America,5,-14.90355702,-0.305678207,-2.878340782,-0.81872869,-7.645678013,-3.255131331
SRR7042393,North America,5,-13.48574299,-1.0211043,-2.495432863,-0.795367653,-6.577340949,-2.596497225
SRR7093038,North America,5,-6.357075779,-1.928432835,0.94064794,-0.961660366,-3.331902129,-1.075728388
SRR7093792,North America,5,-13.73890397,-1.903356743,-2.259293028,-0.945199575,-5.981954023,-2.649100597
SRR7093793,North America,5,-8.424787355,-1.884707872,-0.342436444,-0.971307483,-3.799784395,-1.426551161
SRR7093794,North America,5,-1.37115105,-0.190907851,0.174242082,-0.978984971,-0.972076177,0.596575868
SRR7093795,North America,5,-2.45573932,0.528746004,-0.071460488,-0.93964906,-1.344989274,-0.628386502
SRR7093796,North America,5,-8.920247211,-0.904031303,-0.617184574,-0.993207908,-4.70775055,-1.698072876
SRR7094834,North America,5,-13.387791,-2.062982727,-1.797515995,-1.117710102,-6.385589812,-2.023992369
SRR7095402,North America,5,-5.334323787,-1.86108125,0.37448295,-0.982725403,-2.533375263,-0.331624821
SRR7096127,North America,5,-3.28142231,-1.728353973,-0.020739495,-0.842750022,0.049393358,-0.738972179
SRR7096238,North America,5,-8.757037916,-1.94464633,-0.473729715,-0.936917857,-4.311913857,-1.089830157
SRR7097860,North America,5,-6.775876999,-1.629200316,-0.176818045,-0.999766143,-3.137578031,-0.832514464
SRR7097861,North America,5,-13.20652083,-2.069819259,-1.608559653,-1.011487042,-6.133668503,-2.382986373
SRR7097862,North America,5,-6.753781021,-1.633168842,-1.499471417,-1.039594133,-1.141241079,-1.44030555
SRR7097863,North America,5,-11.75461707,-1.76785275,-1.482235494,-1.049580756,-5.165548363,-2.289399712
SRR7098091,North America,5,-11.28508351,-1.691384516,-1.660782857,-1.071425698,-4.965272725,-1.896217718
SRR7098092,North America,5,-8.672646782,-1.779367516,-1.356514606,-1.017375267,-3.107187525,-1.412201867
SRR7100769,North America,5,-9.361481811,-1.694712575,-1.331322441,-0.94676634,-4.50409221,-0.884588244
SRR7100789,North America,5,-10.01330129,-2.095089329,-1.851645749,-1.00054916,-3.785402022,-1.280615029
