sort_id,GDP_per_capita_PPP2005,anthropogenic_biome_2,population_density_2,Human_influence_index_2,development_threat_index_2,human_modification_terrestrial_2,pfertilizer_global_2,human_footprint_3,rev_travel_time_to_cities_min,sum,sum_organic,sum_inorganic,sum_phosphotransferase,sum_transporters,sum_two_component,human_sum,human_organic,human_inorganic,human_two_component,human_phosphotransferase,human_transporters,travel_time_to_cities_min
SRR7969351,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-10.55759595,-0.770480264,-2.442729436,-1.073029933,-2.889956531,-3.381399782,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970553,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-10.89848652,-1.72347623,-1.766396028,-0.761128187,-3.900313691,-2.747172388,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970554,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-12.75821853,-2.066737329,-2.393969511,-0.980998898,-4.498105059,-2.818407729,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970555,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-12.05934576,-1.577985139,-2.355876524,-1.063990539,-4.297795578,-2.763697978,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970742,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-17.86680942,-2.179603701,-3.141134033,-1.158125989,-7.869113087,-3.518832611,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970743,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-11.20229576,-2.161311645,-2.511266631,-1.054101475,-3.879536138,-1.596079874,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970744,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-17.21989603,-2.064035725,-2.910711219,-1.099894912,-7.641012124,-3.504242049,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970745,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-9.401171498,-1.339450883,-2.386167305,-0.821353936,-1.634616908,-3.219582466,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970746,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-11.92191833,-0.759831637,-1.826391845,-0.688238663,-5.261096299,-3.386359886,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970950,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-16.33270849,-1.855795834,-2.962687406,-1.122004895,-6.815093533,-3.577126817,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970951,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-12.80347312,-2.058155664,-2.735196473,-0.671348255,-4.436024206,-2.902748519,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7970985,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-14.05039091,-2.201131813,-2.716263327,-1.141549455,-5.03253916,-2.958907152,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR7975446,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-6.695422958,-1.875200611,-1.650327093,-0.566089519,-1.122556546,-1.481249187,NA,NA,NA,NA,NA,NA,40.39749908
SRR7976076,42654.71484,43,0.048453644,5,1,0.019728696,0.284999996,1,-49.12680054,4.210424978,1.749510905,0.744354998,0.426417245,1.218870512,0.071271317,-3.504280564,-0.540555914,-0.432372802,-0.637326767,-0.491174884,-1.402850196,49.12680054
SRR7976077,45307.10156,51,4.511219501,9,1,0.14969337,0,10.17003822,-10.04473495,9.919903395,1.938051514,2.790659876,0.90905255,3.50869608,0.773443376,-2.226752324,-0.216288128,-0.514725295,-0.417283354,-0.234751237,-0.84370431,10.04473495
SRR7976078,45307.10156,52,0.187184855,4,2,0.013128215,0.011,0,-125.8833847,7.337392684,0.289719713,2.297967661,1.088531994,1.226893745,2.434279572,-3.399064675,-0.557810294,-0.465663985,-0.625618377,-0.39921408,-1.350757939,125.8833847
SRR7976138,55768.4375,11,1424.801025,60,1,0.842153251,0.072999999,39.85674286,0,20.28312753,4.024705512,2.719646829,2.196173642,6.763978488,4.578623064,3.290147442,1.053763019,0.143360745,0.741009819,0.320507258,1.031506601,0
SRR7976139,58978.33984,43,0.000289032,8,2,0.092947409,0,7.469673157,-31.50002289,16.70510024,1.57735286,1.418414683,1.178760677,8.893653434,3.636918587,-2.908693055,-0.290509526,-0.471730286,-0.521884312,-0.454950857,-1.169618074,31.50002289
SRR7976140,55768.4375,11,1424.801025,60,1,0.842153251,0.072999999,39.85674286,0,37.41974784,4.74675146,4.586872749,10.66325051,11.3433456,6.079527522,3.290147442,1.053763019,0.143360745,0.741009819,0.320507258,1.031506601,0
SRR7976294,55768.4375,52,0.7486673,10,1,0.041299235,NA,1,-40.39749908,-10.69283241,-1.956806291,-1.893023675,-0.892980835,-3.669155517,-2.280866091,NA,NA,NA,NA,NA,NA,40.39749908
SRR8100008,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-9.43997982,-0.597576715,0.381739501,-1.195742352,-6.37125526,-1.657144994,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100009,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-7.974730532,-1.470986435,0.714811378,1.227194717,-6.929616131,-1.516134061,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100010,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-2.508074901,2.014890544,2.318606594,-0.597436139,-6.025418874,-0.218717026,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100011,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-4.746401984,-0.148594109,2.025233112,-1.195742352,-2.225487488,-3.201811147,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100012,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,8.259478689,-0.736029091,1.590301174,0.283188933,-1.097194289,8.219211963,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100013,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,3.52619039,-0.363640446,1.360746394,-0.358425593,-0.560623512,3.448133546,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100014,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,8.701466324,-0.232180251,1.169124499,0.676745579,2.619364121,4.468412375,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100015,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,12.23935675,1.084073697,2.025046385,1.71989005,2.691265413,4.719081204,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100016,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,9.512012138,-0.822566496,1.615167848,-0.159324471,4.3075057,4.571229556,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100017,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,8.201790398,0.814116344,1.080281693,0.130210922,1.368468893,4.808712545,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100018,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,10.67379674,1.542115869,1.96613539,1.096256226,4.643058592,1.426230662,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100019,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,26.21539191,18.75101939,0.755157546,0.273649068,4.063824495,2.371741409,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100020,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,8.831934117,-0.794065025,1.793123498,-0.102981325,5.323671295,2.612185674,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100021,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,15.77701502,-0.469763816,1.002301075,-0.325820717,10.17108862,5.39920985,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100022,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-4.303849623,-0.844356155,1.748874109,-1.195742352,-5.01914622,1.006520996,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100023,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-7.808328402,1.02875431,0.336084291,-0.688324575,-5.595781245,-2.889061183,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100024,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,0.561363554,-1.572124191,1.796025482,-0.543226037,-3.323982851,4.204671151,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100025,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,11.12305387,-1.433216219,1.877422762,-0.242825069,4.944848279,5.976824116,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100026,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-5.719383062,-0.876799541,0.182433307,-1.195742352,-2.346123377,-1.4831511,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100027,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,1.338455336,2.851550391,1.232362809,1.145885233,-0.975074624,-2.916268474,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100028,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-8.994879127,-0.778016839,-0.02509957,-0.646160911,-6.72249375,-0.823108057,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100029,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-4.689032015,-0.068193899,-0.049246061,-1.195742352,-3.760639261,0.384789558,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100030,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-6.813725965,-0.933120393,1.963024836,-0.179931294,-6.155415667,-1.508283447,NA,NA,NA,NA,NA,NA,9.897926331
SRR8100031,54503.89844,31,0.250077456,43,128,0.235230267,NA,14.61820984,-9.897926331,-8.693185559,-1.18727477,0.208309553,-0.798439303,-6.71413238,-0.201648659,NA,NA,NA,NA,NA,NA,9.897926331
SRR8191071,29598.54102,51,27.04786301,NA,1,0.170816764,NA,82.47767639,-161.2009583,8.165086581,-0.375920358,-1.731776461,-1.074286734,11.57769843,-0.2306283,NA,NA,NA,NA,NA,NA,161.2009583
SRR8269906,42031.625,32,1.094110131,14,2,0.266529113,0,7.477264881,-47.94800186,-8.216853676,-1.714658012,-1.401197998,-0.50292847,-3.423775574,-1.174293622,-1.567603181,-0.102509141,-0.061103291,-0.163392738,-0.183677887,-1.056920124,47.94800186
SRR8357466,36275.64453,32,82.04821777,26,2,0.606981814,4.18900013,17.64571381,-15.34085655,-19.68502873,-2.199145243,-3.008334029,-0.994570404,-9.517673194,-3.965305856,0.897533893,0.222555031,0.114444034,0.356271458,0.477052433,-0.272789063,15.34085655
SRR8357467,36275.64453,32,82.04821777,26,2,0.606981814,4.18900013,17.64571381,-15.34085655,-16.95664482,-1.406662837,-3.271375301,-0.97930637,-7.374278215,-3.925022093,0.897533893,0.222555031,0.114444034,0.356271458,0.477052433,-0.272789063,15.34085655
SRR8357476,36275.64453,32,82.04821777,26,2,0.606981814,4.18900013,17.64571381,-15.34085655,-19.60053897,-2.119304325,-3.24232074,-0.619742875,-9.909244647,-3.709926378,0.897533893,0.222555031,0.114444034,0.356271458,0.477052433,-0.272789063,15.34085655
SRR8437982,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-13.1181675,-1.626543586,-1.484596053,-0.56955266,-7.397450848,-2.040024357,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8437983,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-12.26694187,-0.95322991,-2.080491747,0.108672522,-6.993203375,-2.348689358,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8437984,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-13.5759017,-1.962636301,-1.469426445,-0.980481734,-6.84416808,-2.31918914,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438001,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-11.38490698,-1.826179321,-1.443481107,-0.018100785,-5.543504343,-2.553641424,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438002,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-11.31584775,-1.862911685,-1.993948045,-0.796664565,-4.450773142,-2.211550315,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438005,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-14.77126694,-1.724747676,-1.88677234,-0.435671411,-7.749946739,-2.974128779,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438006,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-15.00839738,-1.711995623,-1.88831182,-0.837194698,-7.910895428,-2.65999981,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438007,44575.13672,32,53.9291153,26,4,0.406111121,16.98999977,15.72839546,-3.731764793,-10.75254766,-1.621673579,-1.727127215,-0.655207467,-4.981562157,-1.766977242,-1.35964404,-0.711370601,-0.488672949,-0.331752834,0.226571171,-0.054418827,3.731764793
SRR8438359,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,7.561284674,-2.26680273,-1.550428621,-1.195742352,7.447603751,5.126654625,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438360,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-19.14142434,-2.26680273,-3.616914277,-1.195742352,-10.70777917,-1.354185814,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438362,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-8.857064161,-0.235405526,-1.911497118,-0.672724548,-4.924923099,-1.11251387,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438363,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-2.424536463,-0.912162626,1.800983718,-1.165201704,-2.518100375,0.369944523,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438364,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-2.449305433,-0.986260914,0.95167476,-0.228749673,-0.551148245,-1.63482136,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438365,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-4.84312192,-2.26680273,-1.057238254,0.682288256,-2.667636066,0.466266874,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438377,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-15.23852225,-1.184014462,-2.839379176,-1.136278516,-7.969228531,-2.109621564,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438383,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-10.66519918,-2.26680273,-3.63837106,-1.195742352,0.517867287,-4.082150322,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438384,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,1.887083936,-2.26680273,2.486084429,-0.231203372,2.12120137,-0.222195761,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438981,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,4.600982324,-0.982225075,-0.890336478,1.355027543,-1.397673713,6.516190047,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438982,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-8.574732213,-2.26680273,-2.141730376,-1.195742352,-2.940021174,-0.03043558,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438987,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,16.12727836,-0.927187825,1.60139572,-0.428988345,12.72087585,3.16118296,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438988,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-1.871925995,2.20237222,-1.511102756,-0.281895833,-5.585392737,3.30409311,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438989,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,4.809332765,1.097620479,-2.195160288,-1.195742352,-7.222796799,14.32541172,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438990,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-5.592792112,-0.788340294,-1.565811906,0.338868684,-4.302414764,0.724906169,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8438992,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-5.200044753,-1.378448699,-1.098997783,-0.490565898,-2.017533481,-0.214498893,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8439256,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,52.81531015,2.438268165,6.326809588,6.712678446,28.27907718,9.058476776,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8439262,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,40.49618086,2.303278202,3.298635677,0.890006037,21.7394755,12.26478544,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8465118,114231.7188,11,1608.313721,42,2,0.710603654,1.876999974,25.85707855,-7.730822086,-18.76395821,-2.161543821,-3.028006948,-1.17469048,-9.27341171,-3.126305249,0.663241947,0.657205616,0.094013503,0.438787719,0.073831039,-0.60059593,7.730822086
SRR8465120,114231.7188,11,1608.313721,42,2,0.710603654,1.876999974,25.85707855,-7.730822086,-16.75808065,-2.204157865,-2.341214872,-1.195742352,-7.924383057,-3.092582501,0.663241947,0.657205616,0.094013503,0.438787719,0.073831039,-0.60059593,7.730822086
SRR8465122,114231.7188,11,1608.313721,42,2,0.710603654,1.876999974,25.85707855,-7.730822086,-17.49561695,-2.162133997,-2.651873587,-1.195742352,-8.4183245,-3.067542512,0.663241947,0.657205616,0.094013503,0.438787719,0.073831039,-0.60059593,7.730822086
SRR8465469,114231.7188,11,1608.313721,42,2,0.710603654,1.876999974,25.85707855,-7.730822086,-18.60406538,-2.26680273,-2.758514583,-1.195742352,-9.02262711,-3.360378603,0.663241947,0.657205616,0.094013503,0.438787719,0.073831039,-0.60059593,7.730822086
SRR8465471,114231.7188,11,1608.313721,42,2,0.710603654,1.876999974,25.85707855,-7.730822086,-18.93876612,-2.26680273,-2.657390127,-1.195742352,-9.431173428,-3.387657486,0.663241947,0.657205616,0.094013503,0.438787719,0.073831039,-0.60059593,7.730822086
SRR8536102,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-4.384275492,-2.26680273,-1.225450227,-1.195742352,-4.221867863,4.52558768,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8536150,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,0.508864926,-2.26680273,-1.328258413,11.40971937,-9.166414932,1.860621629,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8536153,45307.10156,31,0,21,1,0.34768936,0.035999998,5.301005363,-8.231599808,-7.981370732,-2.216753276,-0.359115471,-0.609121202,-3.59156998,-1.204810803,-1.137621153,-0.090997753,0.069592107,-0.02716859,-0.030206749,-1.058840169,8.231599808
SRR8536188,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,11.38055166,1.538749276,1.118846676,0.05998744,5.908000364,2.7549679,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8536189,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,8.147212877,0.827126239,0.955201672,2.358371763,1.132139666,2.874373537,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8536191,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,9.482875785,3.638005418,3.437156892,2.80744101,-1.961513013,1.561785477,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8536201,63746.60938,32,64.7501297,54,1,0.706853151,1.424999952,32.95161057,-0.116987996,28.01028044,3.372598374,4.457554051,4.841356014,9.0042668,6.334505198,2.274161107,0.691415339,-0.146239305,0.473770502,0.366530187,0.888684383,0.116987996
SRR8536941,47639.42188,51,0.358866543,9,3,0.054896697,0,1,-60.84070969,-17.81492592,-2.032755334,-2.937445786,-1.050440632,-8.243418869,-3.550865304,-2.920728389,-0.489908096,-0.390865801,-0.541279404,-0.35004153,-1.148633559,60.84070969
SRR8552836,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-2.426533444,-0.285990678,0.829560224,-0.309896692,-1.093755989,-1.566450309,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552837,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-7.106896987,-0.635601115,-1.54693105,0.077559592,-2.594915733,-2.407008681,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552838,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,17.62185056,8.165233168,2.79005162,2.686365556,2.763493215,1.216707002,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552839,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,9.702940388,3.326446921,3.000332192,0.266355102,4.23576829,-1.125962117,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552840,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,8.922159066,1.347828605,1.098284277,0.739157897,4.699718265,1.037170021,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552841,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-7.307552217,-1.461922258,-0.505713051,-0.520223262,-2.552118224,-2.267575423,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552842,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-7.491684812,-0.26821959,-1.882607495,0.03154678,-3.397976192,-1.974428316,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552843,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-6.571826958,-0.753358728,-1.451083285,-0.732219299,-1.871125039,-1.764040607,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552844,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-2.477366929,-0.222369964,-0.788194838,0.059351223,-0.30896325,-1.2171901,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552845,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-12.10387602,-1.592990347,-2.198836452,-0.152523344,-6.16424021,-1.995285664,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552898,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,5.375314753,3.518475112,-0.469127485,0.256904975,3.255079101,-1.18601695,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552907,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-2.394425888,-0.204419006,-0.20267224,0.190633262,-0.713590378,-1.464377527,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552908,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-3.265243017,-0.955842186,-0.882602436,0.312014,0.45742307,-2.196235465,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552909,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,1.673107217,0.13030071,1.380089581,-0.315384155,1.686631822,-1.208530741,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552910,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,0.041462369,1.546938592,-0.064222206,-0.087999687,-0.018965028,-1.334289301,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552911,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,0.504708727,-0.180091652,0.715822401,-0.270814942,1.837690924,-1.597898005,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552912,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,12.58510069,2.960201638,1.698222953,1.116180007,5.854249295,0.956246797,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552913,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-0.962984036,-0.509863498,-0.64122384,-0.345328299,2.106215273,-1.572783672,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552914,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-4.623012934,-0.59028486,-1.343154359,0.076156092,-0.912935268,-1.852794539,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
SRR8552915,55481.16406,43,0.180529088,32,1,0.313265204,0,4.542903423,-36.46344376,-5.768967191,-0.173308152,-1.583277517,-0.389915796,-1.659136934,-1.963328791,-1.133859851,-0.214522601,-0.119022957,-0.119869327,-0.0089327,-0.671512266,36.46344376
